pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
white	chrXVII	13700001	13750000	0.0252756138871045	997	18848	745699	31961
white	chrXVII	13750001	13800000	0.0156297995633175	964	11296	722722	29198
common	chrXVII	13750001	13800000	0.0138111624101797	964	9420	682057	69863
white	chrXVII	13800001	13850000	0.0190762925200187	948	13572	711459	27981
common	chrXVII	13800001	13850000	0.0203459675468012	948	13706	673647	65793
common	chrXVII	13850001	13900000	0.0134058356243449	920	8826	658370	59230
white	chrXVII	13850001	13900000	0.0120862992588243	920	8235	681350	36250
common	chrXVII	13900001	13950000	0.019107565705449	811	11071	579404	53176
white	chrXVII	13900001	13950000	0.0204730499044018	811	12389	605137	27443
common	chrXVII	13950001	14000000	0.0208193117063759	937	13920	668610	62250
white	chrXVII	13950001	14000000	0.0216580552704178	937	15128	698493	32367
common	chrXVII	14000001	14050000	0.0192458961511983	1120	15292	794559	79041
white	chrXVII	14000001	14050000	0.0197683737072986	1120	16552	837297	36303
common	chrXVII	14050001	14100000	0.0182575904879867	918	11925	653153	62887
white	chrXVII	14050001	14100000	0.0163051492327031	918	11168	684937	31103
white	chrXVII	14100001	14150000	0.0287380022748285	1203	25923	902046	36294
common	chrXVII	14100001	14150000	0.0306241038412195	1203	26377	861315	77025
common	chrXVII	14150001	14200000	0.0258332310336361	1095	20202	782016	72084
white	chrXVII	14150001	14200000	0.0253285493401822	1095	20493	809087	45013
common	chrXVII	14200001	14250000	0.0318221447253705	1069	24601	773078	60742
white	chrXVII	14200001	14250000	0.0294703365766857	1069	23352	792390	41430
common	chrXVII	14250001	14300000	0.0225743326128862	961	15458	684760	64820
white	chrXVII	14250001	14300000	0.023051838367707	961	16513	716342	33238
common	chrXVII	14300001	14350000	0.0218774217061178	1063	16628	760053	69087
white	chrXVII	14300001	14350000	0.0218889985574367	1063	17298	790260	38880
common	chrXVII	14350001	14400000	0.0191827966923823	1085	14949	779292	67008
white	chrXVII	14350001	14400000	0.0173103405495936	1085	13953	806050	40250
white	chrXVII	14400001	14450000	0.022711627070116	685	11613	511324	22976
common	chrXVII	14400001	14450000	0.0246373427392759	685	12028	488202	46098
common	chrXVII	14450001	14500000	0.0354728686203297	864	21820	615118	58802
white	chrXVII	14450001	14500000	0.0363028447147169	864	23485	646919	27001
common	chrXVII	14500001	14550000	0.0290978571209954	953	19965	686133	57207
white	chrXVII	14500001	14550000	0.0258339834541307	953	18246	706279	37061
common	chrXVII	14550001	14600000	0.021751798775049	816	12803	588595	47885
white	chrXVII	14550001	14600000	0.0197614706302302	816	12041	609317	27163
common	chrXVII	14600001	14650000	0.0260631966051807	822	15195	583006	58154
white	chrXVII	14600001	14650000	0.0257572668821734	822	15920	618078	23082
common	chrXVII	14650001	14700000	0.0262822572429412	900	16769	638035	63965
white	chrXVII	14650001	14700000	0.0230072788019807	900	15425	670440	31560
white	chrXVII	14700001	14750000	0.0322229866518438	878	21217	658443	26397
common	chrXVII	14700001	14750000	0.0348874985927272	878	21692	621770	63070
common	chrXVII	14750001	14800000	0.0280704498646197	755	15074	537006	51894
white	chrXVII	14750001	14800000	0.0264651014771015	755	15052	568749	20151
common	chrXVII	14800001	14850000	0.0403867767673859	908	26088	645954	62286
white	chrXVII	14800001	14850000	0.0395094318380455	908	26671	675054	33186
common	chrXVII	14850001	14900000	0.0343565245065764	837	20403	593861	58999
white	chrXVII	14850001	14900000	0.0345076197799351	837	21586	625543	27317
common	chrXVII	14900001	14950000	0.0264799370115478	960	18161	685840	62960
white	chrXVII	14900001	14950000	0.0278655433914128	960	19879	713390	35410
common	chrXVII	14950001	15000000	0.0414564139970822	1117	33191	800624	70636
white	chrXVII	14950001	15000000	0.0419439213602678	1117	34814	830013	41247
common	chrXVII	15000001	15050000	0.030357113541327	1200	25888	852782	83218
white	chrXVII	15000001	15050000	0.032445758061737	1200	29376	905388	30612
white	chrXVII	15050001	15100000	0.0393230354776336	1106	32580	828522	34158
common	chrXVII	15050001	15100000	0.0302096631329423	1106	23806	788026	74654
white	chrXVII	15100001	15150000	0.0252352530755521	744	13961	553234	27086
common	chrXVII	15100001	15150000	0.0279585474192401	744	14779	528604	51716
common	chrXVII	15150001	15200000	0.0351224724642446	1196	29911	851620	81260
white	chrXVII	15150001	15200000	0.0333379757754375	1196	29682	890336	42544
common	chrXVII	15200001	15250000	0.0436608352412355	383	11957	273861	24879
white	chrXVII	15200001	15250000	0.0384251912972953	383	10897	283590	15150
common	chrXVII	15250001	15300000	0.0303714009048947	583	12640	416181	38559
white	chrXVII	15250001	15300000	0.0338178223955107	583	14849	439088	15652
common	chrXVII	15300001	15350000	0.0236843452254729	1145	19434	820542	72558
white	chrXVII	15300001	15350000	0.0215000578434543	1145	18213	847114	45986
common	chrXVII	15350001	15400000	0.0218918854975585	772	12029	549473	52687
white	chrXVII	15350001	15400000	0.0257835409604226	772	14877	576996	25164
common	chrXVII	15400001	15450000	0.0408415246412495	1160	33971	831776	73024
white	chrXVII	15400001	15450000	0.0375496867791462	1160	32638	869195	35605
white	chrXVII	15450001	15500000	0.0295981753499558	1376	30509	1030773	42507
common	chrXVII	15450001	15500000	0.0298348201380471	1376	29414	985895	87385
common	chrXVII	15500001	15550000	0.0443446611259333	1155	36965	833584	67316
white	chrXVII	15500001	15550000	0.0442311682801488	1155	38155	862627	38273
common	chrXVII	15550001	15600000	0.0434026817531744	882	27465	632795	55165
white	chrXVII	15550001	15600000	0.0426738858302645	882	28090	658248	29712
common	chrXVII	15600001	15650000	0.0224345721922752	1091	17634	786019	64961
white	chrXVII	15600001	15650000	0.0225028558331084	1091	18261	811497	39483
common	chrXVII	15650001	15700000	0.0355215296629719	1032	26484	745576	59384
white	chrXVII	15650001	15700000	0.0371403020306086	1032	28573	769326	35634
common	chrXVII	15700001	15750000	0.0403043617095756	813	23603	585619	48521
white	chrXVII	15700001	15750000	0.0412165984493028	813	24772	601020	33120
white	chrXVII	15750001	15800000	0.0340080844303936	865	21622	635790	38910
common	chrXVII	15750001	15800000	0.0416266374493543	865	25911	622462	52238
common	chrXVII	15800001	15850000	0.0331275048602143	1378	32683	986582	88258
white	chrXVII	15800001	15850000	0.0370663523888509	1378	38213	1030935	43905
common	chrXVII	15850001	15900000	0.0343882962463855	1084	26437	768779	76741
white	chrXVII	15850001	15900000	0.0326264413920647	1084	26639	816485	29035
common	chrXVII	15900001	15950000	0.0259716761720237	1104	20670	795867	65253
white	chrXVII	15900001	15950000	0.024173063435516	1104	19956	825547	35573
common	chrXVII	15950001	16000000	0.0381937789519931	939	25906	678278	54142
white	chrXVII	15950001	16000000	0.0335662874423757	939	23453	698707	33713
common	chrXVII	16000001	16050000	0.0326424989929759	1024	24068	737321	61399
white	chrXVII	16000001	16050000	0.0322186098129015	1024	24735	767724	30996
white	chrXVII	16050001	16100000	0.0363935863858834	1239	33781	928213	38207
common	chrXVII	16050001	16100000	0.0401769504353846	1239	35629	886802	79618
common	chrXVII	16100001	16150000	0.0355506201417019	979	25003	703307	60313
white	chrXVII	16100001	16150000	0.0356434771115125	979	25888	726304	37316
common	chrXVII	16150001	16200000	0.0306869000402368	1221	26693	869850	82530
white	chrXVII	16150001	16200000	0.0305426253563596	1221	28037	917963	34417
common	chrXVII	16200001	16250000	0.036579466851545	1313	34559	944765	79375
white	chrXVII	16200001	16250000	0.0375103475236883	1313	36749	979703	44437
common	chrXVII	16250001	16300000	0.0348881551950886	966	24061	689661	63819
white	chrXVII	16250001	16300000	0.0321947350980982	966	23221	721267	32213
white	chrXVII	16300001	16350000	0.0426112443142778	1211	38512	903799	40781
common	chrXVII	16300001	16350000	0.0436925346076656	1211	38273	875962	68618
white	chrXVII	16350001	16400000	0.0395528235032723	1038	30441	769629	40011
common	chrXVII	16350001	16400000	0.040827757854373	1038	30249	740893	68747
common	chrXVII	16400001	16450000	0.0354037239071713	934	23553	665269	63251
white	chrXVII	16400001	16450000	0.0365339504894941	934	25589	700417	28103
common	chrXVII	16450001	16500000	0.0350731899934654	803	20074	572346	53994
white	chrXVII	16450001	16500000	0.0363375107893451	803	21723	597812	28528
common	chrXVII	16500001	16550000	0.052293398317684	1205	45128	862977	76923
white	chrXVII	16500001	16550000	0.0482307880657273	1205	43532	902577	37323
common	chrXVII	16550001	16600000	0.0610942393149675	1032	45163	739235	65725
white	chrXVII	16550001	16600000	0.0588346431422992	1032	45465	772759	32201
common	chrXVII	16600001	16650000	0.0590306198787174	964	40242	681714	70206
white	chrXVII	16600001	16650000	0.0591298666092045	964	42533	719315	32605
white	chrXVII	16650001	16700000	0.039688799116187	894	26369	664394	32926
common	chrXVII	16650001	16700000	0.0406091766718487	894	26017	640668	56652
common	chrXVII	16700001	16750000	0.0529708608720954	843	31858	601425	56115
white	chrXVII	16700001	16750000	0.0509608534133991	843	32045	628816	28724
common	chrXVII	16750001	16800000	0.0516259622593929	615	22929	444137	35563
white	chrXVII	16750001	16800000	0.051110888187163	615	23437	458552	21148
common	chrXVII	16800001	16850000	0.0390221948109315	663	18728	479932	37208
white	chrXVII	16800001	16850000	0.0399493451689775	663	19748	494326	22814
common	chrXVII	16850001	16900000	0.0550697211155378	832	33174	602400	46560
white	chrXVII	16850001	16900000	0.0551818069924271	832	34073	617468	31492
common	chrXVII	16900001	16950000	0.0530943505580684	773	29498	555577	47363
white	chrXVII	16900001	16950000	0.0513794099529117	773	29526	574666	28274
white	chrXVII	16950001	17000000	0.0509146420156416	1090	41424	813597	36603
common	chrXVII	16950001	17000000	0.0553543231547478	1090	42698	771358	78842
common	chrXVII	17000001	17050000	0.0489756551042937	597	21073	430275	35385
white	chrXVII	17000001	17050000	0.0488056294063588	597	21827	447223	18437
common	chrXVII	17050001	17100000	0.0498198729706572	856	30991	622061	45619
white	chrXVII	17050001	17100000	0.0492683065710055	856	31149	632232	35448
common	chrXVII	17100001	17150000	0.0532030693284036	678	25758	484145	44695
white	chrXVII	17100001	17150000	0.0504256346605897	678	25270	501134	27706
common	chrXVII	17150001	17200000	0.0481640719581705	1067	36800	764055	68205
white	chrXVII	17150001	17200000	0.0493395371291143	1067	39246	795427	36833
common	chrXVII	17200001	17250000	0.0672893568613421	1178	57554	855321	63519
white	chrXVII	17200001	17250000	0.0666740832228417	1178	58734	880912	37928
white	chrXVII	17250001	17300000	0.0565524349056201	821	34460	609346	31034
common	chrXVII	17250001	17300000	0.0590690775893265	821	34768	588599	51781
common	chrXVII	17300001	17350000	0.0182951429289769	718	9387	513087	46953
white	chrXVII	17300001	17350000	0.0184019261829275	718	9844	534944	25096
common	chrXVII	17350001	17400000	0.0186010313247619	850	11305	607762	55238
white	chrXVII	17350001	17400000	0.0187321423164752	850	11755	627531	35469
common	chrXVII	17400001	17450000	0.0459819441584237	1046	34609	752665	63215
white	chrXVII	17400001	17450000	0.0396599333539015	1046	30980	781141	34739
common	chrXVII	17450001	17500000	0.0460183637687252	1090	35905	780232	69968
white	chrXVII	17450001	17500000	0.0467997592295345	1090	38253	817376	32824
common	chrXVII	17500001	17550000	0.03818137123725	904	24541	642748	62372
white	chrXVII	17500001	17550000	0.0353820839394255	904	24105	681277	23843
common	chrXVII	17550001	17600000	0.0343353563846148	927	22884	666485	56575
white	chrXVII	17550001	17600000	0.0347254353914861	927	23941	689437	33623
white	chrXVII	17600001	17650000	0.0376569258013337	1023	28601	759515	38425
common	chrXVII	17600001	17650000	0.0365742825561878	1023	26802	732810	65130
common	chrXVII	17650001	17700000	0.0315977582837306	1238	28326	896456	69184
white	chrXVII	17650001	17700000	0.0304506407915558	1238	28018	920112	45528
common	chrXVII	17700001	17750000	0.0412438508335234	896	26569	644193	54687
white	chrXVII	17700001	17750000	0.0396774959909722	896	26722	673480	25400
common	chrXVII	17750001	17800000	0.0682445813198603	825	40009	586259	57241
white	chrXVII	17750001	17800000	0.0626443030877831	825	38772	618923	24577
common	chrXVII	17800001	17850000	0.0518295712006421	710	26605	513317	40483
white	chrXVII	17800001	17850000	0.049149560117302	710	25978	528550	25250
common	chrXVII	17850001	17900000	0.0437920306394692	781	24309	555101	54079
white	chrXVII	17850001	17900000	0.0417815482502651	781	24428	584660	24520
white	chrXVII	17900001	17950000	0.0494545212500416	1002	37149	751175	30385
common	chrXVII	17900001	17950000	0.0503347297318103	1002	35962	714457	67103
common	chrXVII	17950001	18000000	0.0694335345058865	1149	57455	827482	68738
white	chrXVII	17950001	18000000	0.0695549664510294	1149	59533	855913	40307
common	chrXVII	18000001	18050000	0.0740795458142946	800	42120	568578	55422
white	chrXVII	18000001	18050000	0.0713395909865682	800	42607	597242	26758
common	chrXVII	18050001	18100000	0.0683722756864694	1165	57626	842827	65873
white	chrXVII	18050001	18100000	0.0674761653003956	1165	58071	860615	48085
common	chrXVII	18100001	18150000	0.0734010916492545	1652	86980	1184996	103564
white	chrXVII	18100001	18150000	0.0694121414297816	1652	85623	1233545	55015
common	chrXVII	18150001	18200000	0.0561265800406611	1166	47622	848475	61005
white	chrXVII	18150001	18200000	0.0563316379742066	1166	49043	870612	38868
white	chrXVII	18200001	18250000	0.0514741707015626	969	37400	726578	29242
common	chrXVII	18200001	18250000	0.0501791803816636	969	34712	691761	64059
common	chrXVII	18250001	18300000	0.0494962886590674	1184	42150	851579	71941
white	chrXVII	18250001	18300000	0.0594852775523003	1184	52544	883311	40209
common	chrXVII	18300001	18350000	0.0566463213894345	910	36650	646997	62803
white	chrXVII	18300001	18350000	0.0574325864591989	910	39051	679945	29855
common	chrXVII	18350001	18400000	0.0747165295437546	937	49948	668500	62360
white	chrXVII	18350001	18400000	0.072795261193552	937	51160	702793	28067
common	chrXVII	18400001	18450000	0.0699545901465038	1185	58555	837043	87257
white	chrXVII	18400001	18450000	0.0657665264012134	1185	58187	884751	39549
common	chrXVII	18450001	18500000	0.052080287202205	908	33482	642892	65348
white	chrXVII	18450001	18500000	0.0502109493309135	908	34085	678836	29404
white	chrXVII	18500001	18550000	0.0456387202169577	1086	36821	806793	40287
common	chrXVII	18500001	18550000	0.0496463360673083	1086	38709	779695	67385
common	chrXVII	18550001	18600000	0.0479786177888271	1014	34699	723218	67702
white	chrXVII	18550001	18600000	0.0380335689651987	1014	28828	757962	32958
common	chrXVII	18600001	18650000	0.0551811077473379	1031	40665	736937	67243
white	chrXVII	18600001	18650000	0.0528536927726781	1031	40553	767269	36911
common	chrXVII	18650001	18700000	0.0634557002547939	1180	53321	840287	80113
white	chrXVII	18650001	18700000	0.0679997413121148	1180	59933	881371	39029
common	chrXVII	18700001	18750000	0.0540334640988393	1232	47946	887339	73621
white	chrXVII	18700001	18750000	0.0523975095901484	1232	47575	907963	52997
common	chrXVII	18750001	18800000	0.0724249732315297	1115	57900	799448	70252
white	chrXVII	18750001	18800000	0.0726652537078154	1115	60479	832296	37404
white	chrXVII	18800001	18850000	0.0639442320347382	1134	54221	847942	36578
common	chrXVII	18800001	18850000	0.0629766505517758	1134	51429	816636	67884
white	chrXVII	18850001	18900000	0.0602222458771867	1003	44694	742151	40189
common	chrXVII	18850001	18900000	0.0580084809579143	1003	41983	723739	58601
common	chrXVII	18900001	18950000	0.0608748353884831	929	40679	668240	56380
white	chrXVII	18900001	18950000	0.0515010156154513	929	35395	687268	37352
common	chrXVII	18950001	19000000	0.0526710819110643	1056	39860	756772	66908
white	chrXVII	18950001	19000000	0.0526134519812639	1056	41246	783944	39736
common	chrXVII	19000001	19050000	0.0500791702773455	1219	44152	881644	69176
white	chrXVII	19000001	19050000	0.0491899823433608	1219	44519	905042	45778
common	chrXVII	19050001	19100000	0.053107970680095	968	36712	691271	63769
white	chrXVII	19050001	19100000	0.052895373890474	968	38151	721254	33786
common	chrXVII	19100001	19150000	0.0532748699861907	963	36766	690119	61021
white	chrXVII	19100001	19150000	0.0511479135540077	963	36459	712815	38325
white	chrXVII	19150001	19200000	0.0441327153495997	1235	40487	917392	45908
common	chrXVII	19150001	19200000	0.0474049483964531	1235	42069	887439	75861
common	chrXVII	19200001	19250000	0.0487324277725576	1225	42736	876952	78548
white	chrXVII	19200001	19250000	0.0449809810337574	1225	40951	910407	45093
common	chrXVII	19250001	19300000	0.0513907234781296	1102	40851	794910	64650
white	chrXVII	19250001	19300000	0.0489140541415195	1102	40507	828126	31434
common	chrXVII	19300001	19350000	0.0657699415840666	791	37616	571933	45047
white	chrXVII	19300001	19350000	0.0680296439940739	791	40133	589934	27046
common	chrXVII	19350001	19400000	0.0664191509372061	765	36441	548652	48048
